League,Home,Away,INC,Round,Date,Time,H_Score,A_Score,HT_H_Score,HT_A_Score,WIN,H_BET,X_BET,A_BET,WIN_BET,OVER_2.5,OVER_3.5,H_15,A_15,H_45_50,A_45_50,H_90,A_90,H_Missing_Players,A_Missing_Players,Missing_Players,H_Ball_Possession,A_Ball_Possession,H_Goal_Attempts,A_Goal_Attempts,H_Shots_on_Goal,A_Shots_on_Goal,H_Attacks,A_Attacks,H_Dangerous_Attacks,A_Dangerous_Attacks,H_Shots_off_Goal,A_Shots_off_Goal,H_Blocked_Shots,A_Blocked_Shots,H_Free_Kicks,A_Free_Kicks,H_Corner_Kicks,A_Corner_Kicks,H_Offsides,A_Offsides,H_Throw_in,A_Throw_in,H_Goalkeeper_Saves,A_Goalkeeper_Saves,H_Fouls,A_Fouls,H_Yellow_Cards,A_Yellow_Cards,Game Link,Year
premier-league,Burnley,West Brom,"[""56' Goal_Home - Vokes S.(Barnes A.)"", ""58' Yellow_Home - Barnes A.(Podcięcie)"", ""66' Goal_Away - Rondon S."", ""76' Yellow_Away - Wilson M.(Przytrzymywanie)"", ""78' Goal_Away - Dawson C.(Brunt C.)"", ""85' Yellow_Away - McAuley G.(Podcięcie)"", ""86' Goal_Home - Vokes S.(Brady R.)"", ""90+1' Yellow_Away - Nyom A.(Podcięcie)""]",36,2017-05-06,16:00,2.0,2.0,0.0,0.0,Draw,2.35,3.1,3.2,3.1,True,True,False,False,False,False,False,False,3.0,2.0,1.0,55%,45%,14.0,11.0,4.0,3.0,,,,,5.0,1.0,5.0,7.0,15.0,10.0,5.0,8.0,3.0,1.0,,,1.0,2.0,9.0,14.0,1.0,3.0,https://www.flashscore.com/match/Mu2axdAe/#/match-summary/match-summary,2017
premier-league,Hull,Sunderland,"[""27' Yellow_Home - Clucas S.(Podcięcie)"", ""33' Yellow_Home - Grosicki K.(Podcięcie)"", ""69' Goal_Away - Jones B.(O"", ""83' Yellow_Home - Elmohamady A.(Przytrzymywanie)"", ""89' Yellow_Away - Anichebe V.(Nadmierna ostrość)"", ""90+2' Goal_Away - Defoe J.(Larsson S.)""]",36,2017-05-06,16:00,0.0,2.0,0.0,0.0,Away,1.5,4.3,6.1,6.1,False,False,False,False,False,False,False,True,5.0,6.0,-1.0,60%,40%,16.0,12.0,6.0,5.0,,,,,5.0,6.0,5.0,1.0,12.0,10.0,7.0,4.0,0.0,4.0,,,3.0,6.0,10.0,8.0,3.0,1.0,https://www.flashscore.com/match/lnfo0a22/#/match-summary/match-summary,2017
premier-league,Leicester,Watford,"[""38' Goal_Home - Ndidi W."", ""58' Goal_Home - Mahrez R."", ""90+3' Goal_Home - Albrighton M.(Vardy J.)""]",36,2017-05-06,16:00,3.0,0.0,1.0,0.0,Home,1.67,3.85,5.5,1.67,True,False,False,False,False,False,True,False,3.0,7.0,-4.0,42%,58%,11.0,14.0,5.0,7.0,,,,,3.0,5.0,3.0,2.0,13.0,12.0,10.0,1.0,5.0,4.0,,,7.0,2.0,8.0,10.0,,,https://www.flashscore.com/match/SxgkaJH8/#/match-summary/match-summary,2017
premier-league,Manchester City,Crystal Palace,"[""02' Goal_Home - Silva D."", ""04' Yellow_Away - Kelly M.(Podcięcie)"", ""33' Yellow_Home - Kompany V.(Podcięcie)"", ""49' Goal_Home - Kompany V.(De Bruyne K.)"", ""52' Yellow_Away - Milivojevic L."", ""59' Goal_Home - De Bruyne K.(Gabriel Jesus)"", ""82' Goal_Home - Sterling R.(Zabaleta P.)"", ""90+2' Goal_Home - Otamendi N.(De Bruyne K.)"", ""90+2' Yellow_Away - Delaney D.(Podcięcie)""]",36,2017-05-06,13:30,5.0,0.0,1.0,0.0,Home,1.27,6.2,9.5,1.27,True,True,True,False,True,False,True,False,4.0,7.0,-3.0,69%,31%,26.0,5.0,12.0,2.0,,,,,10.0,2.0,4.0,1.0,8.0,14.0,9.0,3.0,2.0,0.0,,,2.0,7.0,12.0,8.0,1.0,3.0,https://www.flashscore.com/match/O4nbccnL/#/match-summary/match-summary,2017
premier-league,West Ham,Tottenham,"[""12' Yellow_Away - Walker K.(Nadmierna ostrość)"", ""15' Yellow_Home - Noble M.(Podcięcie)"", ""39' Yellow_Home - Reid W.(Nadmierna ostrość)"", ""65' Goal_Home - Lanzini M.(Ayew A.)"", ""66' Yellow_Home - Lanzini M.(Niesportowe zachowanie)"", ""71' Yellow_Home - Byram S.(Faul)"", ""90+4' Yellow_Away - Trippier K.(Nadmierna ostrość)""]",36,2017-05-05,21:00,1.0,0.0,0.0,0.0,Home,7.3,4.8,1.4,7.3,False,False,False,False,False,False,False,False,7.0,4.0,3.0,32%,68%,13.0,11.0,5.0,5.0,,,,,7.0,4.0,1.0,2.0,9.0,11.0,3.0,7.0,3.0,0.0,23.0,33.0,5.0,4.0,8.0,9.0,4.0,2.0,https://www.flashscore.com/match/IRo2dH1R/#/match-summary/match-summary,2017
premier-league,Watford,Liverpool,"[""44' Yellow_Away - Lucas Leiva(Symulowanie)"", ""45+2' Goal_Away - Can E.(Lucas Leiva)"", ""48' Yellow_Home - Prodl S.(Faul)"", ""69' Yellow_Home - Capoue E.(Niesportowe zachowanie)"", ""90+5' Yellow_Home - Success I.(Faul)""]",35,2017-05-01,21:00,0.0,1.0,0.0,1.0,Away,5.8,4.1,1.56,1.56,False,False,False,False,False,True,False,False,6.0,4.0,2.0,40%,60%,9.0,12.0,2.0,8.0,,,,,4.0,2.0,3.0,2.0,9.0,17.0,3.0,5.0,6.0,0.0,,,7.0,2.0,11.0,9.0,3.0,1.0,https://www.flashscore.com/match/WANKqvIL/#/match-summary/match-summary,2017
premier-league,Tottenham,Arsenal,"[""55' Goal_Home - Alli D."", ""58' Goal_Home - Kane H.(Penalty )"", ""70' Yellow_Away - Gabriel Paulista(Podcięcie)"", ""72' Yellow_Home - Kane H.(Nadmierna ostrość)"", ""73' Yellow_Away - Giroud O.(Nadmierna ostrość)"", ""76' Yellow_Away - Monreal N.(Podcięcie)""]",35,2017-04-30,17:30,2.0,0.0,0.0,0.0,Home,1.78,3.75,4.3,1.78,False,False,False,False,False,False,False,False,4.0,4.0,0.0,51%,49%,20.0,12.0,11.0,4.0,,,,,6.0,4.0,3.0,4.0,18.0,9.0,14.0,5.0,2.0,5.0,,,4.0,9.0,7.0,15.0,1.0,3.0,https://www.flashscore.com/match/EZSFpK2F/#/match-summary/match-summary,2017
premier-league,Everton,Chelsea,"[""35' Yellow_Away - Cahill G.(Zagranie ręką)"", ""38' Yellow_Home - Calvert-Lewin D.(Przytrzymywanie)"", ""40' Yellow_Away - Azpilicueta C.(Podcięcie)"", ""56' Yellow_Away - Costa D.(Nadmierna ostrość)"", ""58' Yellow_Home - Valencia E.(Podcięcie)"", ""66' Goal_Away - Pedro(Matic N.)"", ""76' Yellow_Away - Hazard E.(Podcięcie)"", ""78' Yellow_Home - Gueye I.(Podcięcie)"", ""79' Goal_Away - Cahill G."", ""86' Goal_Away - Willian(Fabregas C.)""]",35,2017-04-30,15:05,0.0,3.0,0.0,0.0,Away,4.0,3.6,1.9,1.9,True,False,False,False,False,False,False,False,6.0,0.0,6.0,50%,50%,12.0,11.0,4.0,5.0,,,,,6.0,3.0,2.0,3.0,12.0,15.0,2.0,4.0,2.0,1.0,,,2.0,4.0,13.0,11.0,3.0,4.0,https://www.flashscore.com/match/jij7mv3j/#/match-summary/match-summary,2017
premier-league,Middlesbrough,Manchester City,"[""16' Yellow_Home - Stuani C.(Podcięcie)"", ""31' Yellow_Away - Kompany V.(Nadmierna ostrość)"", ""38' Goal_Home - Negredo A.(Friend G.)"", ""54' Yellow_Home - Forshaw A.(Podcięcie)"", ""67' Yellow_Home - Fabio(Niesportowe zachowanie)"", ""68' Yellow_Away - Sane L.(Niesportowe zachowanie)"", ""68' Yellow_Home - De Roon M.(Podcięcie)"", ""69' Goal_Away - Aguero S.(Penalty )"", ""76' Yellow_Away - Otamendi N.(Podcięcie)"", ""77' Goal_Home - Chambers C."", ""81' Yellow_Away - Sterling R.(Podcięcie)"", ""85' Goal_Away - Gabriel Jesus(Aguero S.)""]",35,2017-04-30,15:05,2.0,2.0,1.0,0.0,Draw,9.75,5.7,1.29,5.7,True,True,False,False,False,False,False,False,3.0,4.0,-1.0,32%,68%,14.0,22.0,6.0,4.0,,,,,6.0,10.0,2.0,8.0,10.0,9.0,4.0,11.0,1.0,1.0,,,2.0,4.0,9.0,9.0,4.0,4.0,https://www.flashscore.com/match/UskBnbId/#/match-summary/match-summary,2017
premier-league,Manchester Utd,Swansea,"[""15' Yellow_Away - Britton L.(Przytrzymywanie)"", ""18' Yellow_Home - Martial A.(Nadmierna ostrość)"", ""44' Yellow_Home - Lingard J.(Nadmierna ostrość)"", ""45+3' Goal_Home - Rooney W.(Penalty )"", ""79' Goal_Away - Sigurdsson G."", ""89' Yellow_Away - Fernandez F.(Podcięcie)""]",35,2017-04-30,13:00,1.0,1.0,1.0,0.0,Draw,1.42,4.5,7.9,4.5,False,False,False,False,True,False,False,False,8.0,3.0,5.0,55%,45%,12.0,12.0,6.0,4.0,,,,,5.0,5.0,1.0,3.0,14.0,12.0,5.0,2.0,1.0,2.0,15.0,17.0,3.0,5.0,11.0,13.0,2.0,2.0,https://www.flashscore.com/match/lr4Zr1S3/#/match-summary/match-summary,2017
premier-league,Crystal Palace,Burnley,"[""08' Goal_Away - Barnes A.(Ward S.)"", ""43' Yellow_Home - Benteke C.(Uderzenie łokciem)"", ""50' Yellow_Home - Zaha W.(Niesportowe zachowanie)"", ""85' Goal_Away - Gray A.(Boyd G.)""]",35,2017-04-29,18:30,0.0,2.0,0.0,1.0,Away,1.75,3.5,5.0,5.0,False,False,False,True,False,False,False,False,6.0,3.0,3.0,64%,36%,15.0,9.0,5.0,3.0,,,,,6.0,2.0,4.0,4.0,12.0,13.0,14.0,4.0,2.0,1.0,39.0,18.0,1.0,5.0,11.0,12.0,2.0,0.0,https://www.flashscore.com/match/rRj3lKmp/#/match-summary/match-summary,2017
premier-league,Southampton,Hull,"[""70' Yellow_Away - Maguire H.(Podcięcie)"", ""90' Yellow_Away - N"", ""90+1' Penalty_Missed_Home -  Tadic D.()"", ""90+2' Yellow_Away - Ranocchia A.(Niesportowe zachowanie)""]",35,2017-04-29,16:00,0.0,0.0,0.0,0.0,Draw,1.62,3.9,5.3,3.9,False,False,False,False,False,False,False,False,5.0,5.0,0.0,52%,48%,11.0,8.0,2.0,1.0,,,,,3.0,3.0,6.0,4.0,13.0,11.0,6.0,6.0,2.0,1.0,,,1.0,2.0,9.0,13.0,0.0,3.0,https://www.flashscore.com/match/SIQ3mMId/#/match-summary/match-summary,2017
premier-league,Stoke,West Ham,"[""17' Yellow_Home - Muniesa M.(Podcięcie)""]",35,2017-04-29,16:00,0.0,0.0,0.0,0.0,Draw,2.0,3.35,3.9,3.35,False,False,False,False,False,False,False,False,3.0,6.0,-3.0,57%,43%,18.0,12.0,4.0,4.0,,,,,7.0,4.0,7.0,4.0,7.0,13.0,5.0,3.0,2.0,4.0,,,4.0,4.0,12.0,3.0,1.0,0.0,https://www.flashscore.com/match/tMU7ntY2/#/match-summary/match-summary,2017
premier-league,Sunderland,Bournemouth,"[""33' Yellow_Away - Cook L.(Podcięcie)"", ""46' Yellow_Home - Pienaar S.(Nadmierna ostrość)"", ""76' Yellow_Away - Arter H.(Niesportowe zachowanie)"", ""76' Yellow_Home - Borini F.(Podcięcie)"", ""78' Yellow_Home - Khazri W.(Opóźnianie gry)"", ""88' Goal_Away - King J.(Fraser R.)""]",35,2017-04-29,16:00,0.0,1.0,0.0,0.0,Away,3.2,3.45,2.2,2.2,False,False,False,False,False,False,False,False,7.0,6.0,1.0,41%,59%,17.0,15.0,5.0,7.0,,,,,9.0,4.0,3.0,4.0,10.0,18.0,6.0,5.0,4.0,1.0,,,6.0,5.0,13.0,9.0,3.0,2.0,https://www.flashscore.com/match/zqUBo0m9/#/match-summary/match-summary,2017
premier-league,West Brom,Leicester,"[""16' Yellow_Away - Drinkwater D.(Podcięcie)"", ""22' Yellow_Home - Yacob C.(Faul)"", ""43' Goal_Away - Vardy J.(Okazaki S.)"", ""52' Yellow_Away - Benalouane Y.(Nadmierna ostrość)"", ""66' Yellow_Home - Morrison J.(Nadmierna ostrość)""]",35,2017-04-29,16:00,0.0,1.0,0.0,1.0,Away,2.8,3.1,2.6,2.6,False,False,False,False,False,False,False,False,2.0,3.0,-1.0,55%,45%,16.0,6.0,4.0,1.0,,,,,7.0,4.0,5.0,1.0,10.0,15.0,5.0,6.0,1.0,1.0,,,0.0,4.0,14.0,9.0,2.0,2.0,https://www.flashscore.com/match/A1MOrbXR/#/match-summary/match-summary,2017
premier-league,Manchester City,Manchester Utd,"[""83' Yellow_Away - Fellaini M.(Podcięcie)"", ""84' Red_Card_Away - Fellaini M.(Uderzenie głową)"", ""89' Yellow_Home - Gabriel Jesus(Nadmierna ostrość)""]",26,2017-04-27,21:00,0.0,0.0,0.0,0.0,Draw,1.87,3.7,4.1,3.7,False,False,False,False,False,False,False,False,3.0,8.0,-5.0,69%,31%,19.0,3.0,6.0,1.0,,,,,8.0,1.0,5.0,1.0,8.0,12.0,7.0,4.0,2.0,1.0,,,1.0,6.0,10.0,8.0,1.0,1.0,https://www.flashscore.com/match/E9Z51CQu/#/match-summary/match-summary,2017
premier-league,Crystal Palace,Tottenham,"[""26' Yellow_Away - Wanyama V.(Podcięcie)"", ""47' Yellow_Away - Walker K.(Nadmierna ostrość)"", ""60' Yellow_Away - Kane H.(Nadmierna ostrość)"", ""66' Yellow_Home - Ward J.(Przytrzymywanie)"", ""78' Goal_Away - Eriksen C.(Kane H.)"", ""79' Yellow_Home - Milivojevic L.(Nadmierna ostrość)"", ""90+7' Yellow_Home - Zaha W.(Nadmierna ostrość)""]",28,2017-04-26,21:00,0.0,1.0,0.0,0.0,Away,5.2,4.1,1.62,1.62,False,False,False,False,False,False,False,False,6.0,5.0,1.0,32%,68%,6.0,18.0,1.0,4.0,,,,,2.0,8.0,3.0,6.0,15.0,13.0,2.0,11.0,1.0,0.0,,,3.0,1.0,13.0,15.0,3.0,3.0,https://www.flashscore.com/match/MHqr3P1p/#/match-summary/match-summary,2017
premier-league,Arsenal,Leicester,"[""38' Yellow_Away - Simpson D.(Faul)"", ""52' Yellow_Away - Fuchs Ch.(Nadmierna ostrość)"", ""80' Yellow_Away - Benalouane Y.(Nadmierna ostrość)"", ""82' Yellow_Home - Xhaka G.(Przytrzymywanie)"", ""86' Own_Home - Huth R.()"", ""90+3' Yellow_Home - Sanchez A.(Niesportowe zachowanie)"", ""90+4' Yellow_Away - Huth R.(Podcięcie)""]",28,2017-04-26,20:45,1.0,0.0,0.0,0.0,Home,1.5,4.5,6.5,1.5,False,False,False,False,False,False,False,False,4.0,4.0,0.0,69%,31%,12.0,7.0,5.0,3.0,,,,,6.0,2.0,1.0,2.0,19.0,16.0,12.0,1.0,8.0,6.0,,,3.0,4.0,9.0,13.0,2.0,4.0,https://www.flashscore.com/match/8A379ROG/#/match-summary/match-summary,2017
premier-league,Middlesbrough,Sunderland,"[""09' Goal_Home - De Roon M.(Clayton A.)"", ""28' Yellow_Home - Friend G.(Nadmierna ostrość)"", ""31' Yellow_Home - Clayton A.(Podcięcie)"", ""37' Yellow_Away - O"", ""45+2' Yellow_Away - Gibson D.(Nadmierna ostrość)"", ""71' Yellow_Home - Fabio(Podcięcie)"", ""75' Yellow_Away - Jones B.(Podcięcie)""]",28,2017-04-26,20:45,1.0,0.0,1.0,0.0,Home,2.13,3.3,3.55,2.13,False,False,True,False,False,False,False,False,3.0,5.0,-2.0,49%,51%,6.0,10.0,2.0,4.0,,,,,3.0,4.0,1.0,2.0,17.0,16.0,3.0,5.0,1.0,6.0,,,4.0,1.0,15.0,11.0,3.0,3.0,https://www.flashscore.com/match/GGQYPn9c/#/match-summary/match-summary,2017
premier-league,Chelsea,Southampton,"[""05' Goal_Home - Hazard E.(Costa D.)"", ""24' Goal_Away - Romeu O."", ""40' Yellow_Home - Kante N.(Podcięcie)"", ""45+1' Goal_Home - Cahill G.(Alonso M.)"", ""49' Yellow_Home - Fabregas C.(Podcięcie)"", ""54' Goal_Home - Costa D.(Fabregas C.)"", ""60' Yellow_Away - Romeu O.(Podcięcie)"", ""73' Yellow_Away - Tadic D.(Niesportowe zachowanie)"", ""89' Goal_Home - Costa D.(Pedro)"", ""90+4' Goal_Away - Bertrand R.(Soares C.)""]",34,2017-04-25,20:45,4.0,2.0,2.0,1.0,Home,1.43,4.6,8.0,1.43,True,True,True,False,True,False,False,True,0.0,5.0,-5.0,48%,52%,17.0,12.0,7.0,4.0,,,,,5.0,4.0,5.0,4.0,11.0,13.0,6.0,7.0,0.0,2.0,,,2.0,3.0,13.0,9.0,2.0,2.0,https://www.flashscore.com/match/KpsEAA4n/#/match-summary/match-summary,2017
premier-league,Liverpool,Crystal Palace,"[""24' Goal_Home - Coutinho"", ""40' Yellow_Away - Benteke C.(Symulowanie)"", ""42' Goal_Away - Benteke C.(Cabaye Y.)"", ""60' Yellow_Away - Milivojevic L.(Nadmierna ostrość)"", ""74' Goal_Away - Benteke C.(Puncheon J.)"", ""89' Yellow_Home - Grujic M.(Podcięcie)""]",34,2017-04-23,17:30,1.0,2.0,1.0,1.0,Away,1.49,4.5,6.3,6.3,True,False,False,False,False,False,False,False,7.0,6.0,1.0,72%,28%,14.0,7.0,1.0,3.0,,,,,7.0,3.0,6.0,1.0,13.0,9.0,4.0,3.0,0.0,3.0,30.0,24.0,1.0,0.0,8.0,10.0,1.0,2.0,https://www.flashscore.com/match/AZZQ78l5/#/match-summary/match-summary,2017
premier-league,Burnley,Manchester Utd,"[""21' Goal_Away - Martial A.(Herrera A.)"", ""39' Goal_Away - Rooney W.(Martial A.)"", ""65' Yellow_Home - Lowton M.(Podcięcie)"", ""78' Yellow_Away - Rooney W.(Zagranie ręką)"", ""88' Yellow_Home - Hendrick J.(Podcięcie)""]",34,2017-04-23,15:15,0.0,2.0,0.0,2.0,Away,5.0,3.75,1.7,1.7,False,False,False,False,False,False,False,False,4.0,7.0,-3.0,46%,54%,8.0,12.0,0.0,6.0,,,,,4.0,3.0,4.0,3.0,17.0,19.0,3.0,3.0,3.0,1.0,26.0,30.0,4.0,0.0,17.0,16.0,2.0,1.0,https://www.flashscore.com/match/tfrABjkt/#/match-summary/match-summary,2017
premier-league,Bournemouth,Middlesbrough,"[""02' Goal_Home - King J.(Pugh M.)"", ""14' Yellow_Away - Ramirez G.(Symulowanie)"", ""16' Goal_Home - Afobe B.(Arter H.)"", ""20' Red_Card_Away - Żółta kartka / Ramirez G.(Podcięcie)"", ""58' Yellow_Away - Friend G.(Podcięcie)"", ""65' Goal_Home - Pugh M.(Cook S.)"", ""67' Yellow_Away - Ayala D.(Podcięcie)"", ""70' Goal_Home - Daniels C.(Fraser R.)""]",34,2017-04-22,16:00,4.0,0.0,2.0,0.0,Home,1.85,3.7,4.25,1.85,True,True,True,False,False,False,False,False,5.0,1.0,4.0,68%,32%,20.0,5.0,10.0,2.0,,,,,7.0,3.0,3.0,0.0,17.0,6.0,4.0,3.0,2.0,2.0,,,2.0,6.0,4.0,14.0,0.0,4.0,https://www.flashscore.com/match/6ml1im4O/#/match-summary/match-summary,2017
premier-league,Hull,Watford,"[""25' Red_Card_Home - Niasse O.(Nadmierna ostrość)"", ""42' Yellow_Home - N"", ""62' Goal_Home - Markovic L.(Grosicki K.)"", ""66' Yellow_Home - Markovic L.(Zagranie ręką)"", ""68' Yellow_Away - Prodl S.(Przytrzymywanie)"", ""71' Goal_Home - Clucas S."", ""81' Yellow_Home - Robertson A.(Zagranie ręką)""]",34,2017-04-22,16:00,2.0,0.0,0.0,0.0,Home,1.85,3.55,4.25,1.85,False,False,False,False,False,False,False,False,6.0,5.0,1.0,34%,66%,8.0,13.0,3.0,2.0,,,,,3.0,5.0,2.0,6.0,13.0,12.0,4.0,7.0,2.0,2.0,,,2.0,1.0,10.0,11.0,3.0,1.0,https://www.flashscore.com/match/xMyJ9UJh/#/match-summary/match-summary,2017
premier-league,Swansea,Stoke,"[""10' Goal_Home - Llorente F.(Sigurdsson G.)"", ""45+2' Yellow_Home - Carroll T.(Podcięcie)"", ""61' Yellow_Home - Naughton K.(Nadmierna ostrość)"", ""63' Yellow_Away - Martins Indi B.(Nadmierna ostrość)"", ""69' Penalty_Missed_Away -  Arnautovic M.()"", ""70' Goal_Home - Carroll T.(Ayew J.)"", ""90' Yellow_Away - Crouch P.(Uderzenie łokciem)""]",34,2017-04-22,16:00,2.0,0.0,1.0,0.0,Home,2.3,3.5,3.1,2.3,False,False,True,False,False,False,False,False,4.0,2.0,2.0,46%,54%,10.0,9.0,6.0,3.0,,,,,2.0,5.0,2.0,1.0,15.0,5.0,11.0,4.0,1.0,1.0,,,3.0,4.0,5.0,14.0,2.0,2.0,https://www.flashscore.com/match/fL4VqsDc/#/match-summary/match-summary,2017
premier-league,West Ham,Everton,"[""27' Yellow_Away - Gueye I.(Podcięcie)"", ""33' Yellow_Home - Fernandes E.(Podcięcie)"", ""61' Yellow_Away - Williams A.(Przytrzymywanie)"", ""68' Yellow_Away - Barry G.(Podcięcie)"", ""76' Yellow_Home - Fonte J.(Podcięcie)""]",34,2017-04-22,16:00,0.0,0.0,0.0,0.0,Draw,3.7,3.55,2.0,3.55,False,False,False,False,False,False,False,False,7.0,6.0,1.0,41%,59%,15.0,4.0,3.0,0.0,,,,,5.0,3.0,7.0,1.0,17.0,10.0,8.0,4.0,1.0,2.0,,,0.0,3.0,9.0,15.0,2.0,3.0,https://www.flashscore.com/match/61TZ5nJH/#/match-summary/match-summary,2017
premier-league,Middlesbrough,Arsenal,"[""04' Yellow_Away - Oxlade-Chamberlain A.(Podcięcie)"", ""07' Yellow_Home - Leadbitter G.(Podcięcie)"", ""42' Goal_Away - Sanchez A."", ""43' Yellow_Away - Gabriel Paulista(Nadmierna ostrość)"", ""50' Goal_Home - Negredo A.(Downing S.)"", ""71' Goal_Away - Ozil M.(Ramsey A.)"", ""82' Yellow_Home - Gestede R.(Nadmierna ostrość)""]",33,2017-04-17,21:00,1.0,2.0,0.0,1.0,Away,5.6,4.25,1.55,1.55,True,False,False,False,True,False,False,False,2.0,4.0,-2.0,35%,65%,13.0,12.0,5.0,4.0,,,,,6.0,4.0,2.0,4.0,16.0,14.0,2.0,4.0,3.0,0.0,,,2.0,4.0,11.0,16.0,2.0,2.0,https://www.flashscore.com/match/tt3ycizm/#/match-summary/match-summary,2017
premier-league,Manchester Utd,Chelsea,"[""07' Goal_Home - Rashford M.(Herrera A.)"", ""33' Yellow_Away - Costa D.(Nadmierna ostrość)"", ""48' Yellow_Away - Cahill G.(Nadmierna ostrość)"", ""49' Goal_Home - Herrera A."", ""73' Yellow_Home - Herrera A.(Podcięcie)"", ""75' Yellow_Home - Rojo M.(Nadmierna ostrość)"", ""90' Yellow_Away - Fabregas C.(Podcięcie)"", ""90+1' Yellow_Home - Ibrahimovic Z.(Faul)""]",33,2017-04-16,17:00,2.0,0.0,1.0,0.0,Home,2.73,3.05,2.73,2.73,False,False,True,False,True,False,False,False,6.0,2.0,4.0,46%,54%,9.0,5.0,3.0,0.0,,,,,6.0,4.0,0.0,1.0,21.0,16.0,1.0,3.0,1.0,1.0,,,0.0,1.0,16.0,20.0,3.0,3.0,https://www.flashscore.com/match/nJ3XcXKt/#/match-summary/match-summary,2017
premier-league,West Brom,Liverpool,"[""45+1' Goal_Away - Firmino R.(Lucas Leiva)"", ""45+1' Yellow_Home - Brunt C.(Faul)"", ""49' Yellow_Home - Robson-Kanu H.(Podcięcie)"", ""66' Yellow_Home - Evans J.(Podcięcie)"", ""72' Yellow_Away - Lucas Leiva(Podcięcie)""]",33,2017-04-16,14:30,0.0,1.0,0.0,1.0,Away,4.55,3.65,1.85,1.85,False,False,False,False,False,True,False,False,0.0,7.0,-7.0,36%,64%,7.0,15.0,2.0,2.0,,,,,5.0,9.0,0.0,4.0,11.0,21.0,4.0,4.0,6.0,2.0,,,1.0,2.0,15.0,9.0,3.0,1.0,https://www.flashscore.com/match/OObdhTlI/#/match-summary/match-summary,2017
premier-league,Southampton,Manchester City,"[""31' Yellow_Home - Hojbjerg P.(Podcięcie)"", ""37' Yellow_Home - Davis S.(Faul)"", ""41' Yellow_Home - Soares C.(Podcięcie)"", ""55' Goal_Away - Kompany V.(Silva D.)"", ""77' Goal_Away - Sane L.(De Bruyne K.)"", ""80' Goal_Away - Aguero S.(De Bruyne K.)""]",33,2017-04-15,18:30,0.0,3.0,0.0,0.0,Away,4.5,4.0,1.77,1.77,True,False,False,False,False,False,False,False,5.0,3.0,2.0,41%,59%,8.0,18.0,1.0,5.0,,,,,4.0,7.0,3.0,6.0,8.0,9.0,4.0,8.0,0.0,0.0,,,2.0,1.0,9.0,8.0,3.0,0.0,https://www.flashscore.com/match/fq7udBkg/#/match-summary/match-summary,2017
premier-league,Crystal Palace,Leicester,"[""06' Goal_Away - Huth R.(Fuchs Ch.)"", ""34' Yellow_Away - Simpson D.(Faul)"", ""52' Goal_Away - Vardy J.(Mahrez R.)"", ""54' Goal_Home - Cabaye Y."", ""63' Yellow_Away - King A.(Podcięcie)"", ""70' Goal_Home - Benteke C.(Townsend A.)""]",33,2017-04-15,16:00,2.0,2.0,0.0,1.0,Draw,1.8,3.6,4.4,3.6,True,True,False,True,False,False,False,False,6.0,3.0,3.0,58%,42%,15.0,6.0,4.0,2.0,,,,,6.0,2.0,5.0,2.0,16.0,10.0,8.0,5.0,0.0,0.0,,,0.0,2.0,10.0,16.0,0.0,2.0,https://www.flashscore.com/match/pIBUwUZO/#/match-summary/match-summary,2017
premier-league,Everton,Burnley,"[""29' Yellow_Home - Gueye I.(Faul)"", ""49' Goal_Home - Jagielka P.(Williams A.)"", ""52' Goal_Away - Vokes S.(Penalty )"", ""71' Own_Home - Mee B.()"", ""72' Yellow_Home - Barkley R.(Niesportowe zachowanie)"", ""74' Goal_Home - Lukaku R.(Baines L.)""]",33,2017-04-15,16:00,3.0,1.0,0.0,0.0,Home,1.55,4.1,6.8,1.55,True,True,False,False,True,False,False,False,6.0,3.0,3.0,63%,37%,29.0,13.0,7.0,6.0,,,,,9.0,4.0,13.0,3.0,13.0,16.0,6.0,7.0,3.0,0.0,,,5.0,4.0,15.0,14.0,2.0,0.0,https://www.flashscore.com/match/pAH52DCP/#/match-summary/match-summary,2017
premier-league,Stoke,Hull,"[""06' Goal_Home - Arnautovic M.(Shaqiri X.)"", ""45' Yellow_Away - Niasse O.(Nadmierna ostrość)"", ""51' Goal_Away - Maguire H.(Ranocchia A.)"", ""66' Goal_Home - Crouch P.(Walters J.)"", ""70' Yellow_Away - Markovic L.(Niesportowe zachowanie)"", ""80' Goal_Home - Shaqiri X.(Arnautovic M.)""]",33,2017-04-15,16:00,3.0,1.0,1.0,0.0,Home,1.97,3.4,3.8,1.97,True,True,True,False,False,False,False,False,3.0,6.0,-3.0,45%,55%,14.0,14.0,4.0,3.0,,,,,6.0,6.0,4.0,5.0,7.0,16.0,3.0,7.0,4.0,3.0,,,2.0,1.0,12.0,5.0,0.0,2.0,https://www.flashscore.com/match/x8dpeV4a/#/match-summary/match-summary,2017
